Gene stable ID,Transcript stable ID,Protein stable ID,Exon stable ID,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Karyotype band,Transcript start (bp),Transcript end (bp),Transcription start site (TSS),Transcript length (including UTRs and CDS),Gene name,Source of gene name,Transcript count,Gene % GC content,Gene type,Transcript type,Source (gene),Source (transcript),Gene Synonym
GLYMA_08G100100,KRH42602,KRH42602,KRH42603-4,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42603-5,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42603-6,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42603-7,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42603-8,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42603-9,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42603-10,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42603-11,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42603-13,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42602-1,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42602-12,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G100100,KRH42602,KRH42602,KRH42602-14,hypothetical protein,8,7673674,7680574,-1,,7673674,7680574,7680574,4091,,,2,38.95,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45470,KRH45470,KRH45470-1,hypothetical protein,8,35978363,35983989,-1,,35978363,35983989,35983989,3682,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45470,KRH45470,KRH45470-2,hypothetical protein,8,35978363,35983989,-1,,35978363,35983989,35983989,3682,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45470,KRH45470,KRH45470-3,hypothetical protein,8,35978363,35983989,-1,,35978363,35983989,35983989,3682,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45470,KRH45470,KRH45470-4,hypothetical protein,8,35978363,35983989,-1,,35978363,35983989,35983989,3682,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45470,KRH45470,KRH45470-5,hypothetical protein,8,35978363,35983989,-1,,35978363,35983989,35983989,3682,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45470,KRH45470,KRH45470-6,hypothetical protein,8,35978363,35983989,-1,,35978363,35983989,35983989,3682,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45471,KRH45471,KRH45470-2,hypothetical protein,8,35978363,35983989,-1,,35978930,35981927,35981927,1053,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45471,KRH45471,KRH45470-3,hypothetical protein,8,35978363,35983989,-1,,35978930,35981927,35981927,1053,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45471,KRH45471,KRH45470-4,hypothetical protein,8,35978363,35983989,-1,,35978930,35981927,35981927,1053,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45471,KRH45471,KRH45470-5,hypothetical protein,8,35978363,35983989,-1,,35978930,35981927,35981927,1053,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45471,KRH45471,KRH45471-1,hypothetical protein,8,35978363,35983989,-1,,35978930,35981927,35981927,1053,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G273500,KRH45471,KRH45471,KRH45471-6,hypothetical protein,8,35978363,35983989,-1,,35978930,35981927,35981927,1053,,,2,33.45,protein_coding,protein_coding,ena,ena,
GLYMA_08G036400,KRH41539,KRH41539,KRH41539-1,hypothetical protein,8,2868342,2871366,-1,,2869002,2871262,2871262,1228,,,2,35.70,protein_coding,protein_coding,ena,ena,
GLYMA_08G036400,KRH41539,KRH41539,KRH41539-2,hypothetical protein,8,2868342,2871366,-1,,2869002,2871262,2871262,1228,,,2,35.70,protein_coding,protein_coding,ena,ena,
GLYMA_08G036400,KRH41539,KRH41539,KRH41539-3,hypothetical protein,8,2868342,2871366,-1,,2869002,2871262,2871262,1228,,,2,35.70,protein_coding,protein_coding,ena,ena,
GLYMA_08G036400,KRH41539,KRH41539,KRH41539-4,hypothetical protein,8,2868342,2871366,-1,,2869002,2871262,2871262,1228,,,2,35.70,protein_coding,protein_coding,ena,ena,
GLYMA_08G036400,KRH41538,KRH41538,KRH41539-2,hypothetical protein,8,2868342,2871366,-1,,2868342,2871366,2871366,1528,,,2,35.70,protein_coding,protein_coding,ena,ena,
GLYMA_08G036400,KRH41538,KRH41538,KRH41539-3,hypothetical protein,8,2868342,2871366,-1,,2868342,2871366,2871366,1528,,,2,35.70,protein_coding,protein_coding,ena,ena,
GLYMA_08G036400,KRH41538,KRH41538,KRH41538-1,hypothetical protein,8,2868342,2871366,-1,,2868342,2871366,2871366,1528,,,2,35.70,protein_coding,protein_coding,ena,ena,
GLYMA_08G036400,KRH41538,KRH41538,KRH41538-4,hypothetical protein,8,2868342,2871366,-1,,2868342,2871366,2871366,1528,,,2,35.70,protein_coding,protein_coding,ena,ena,
GLYMA_08G036400,KRH41538,KRH41538,KRH41538-5,hypothetical protein,8,2868342,2871366,-1,,2868342,2871366,2871366,1528,,,2,35.70,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41063,KRH41063,KRH41063-1,hypothetical protein,8,643138,649093,1,,644937,649093,644937,3409,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41063,KRH41063,KRH41063-2,hypothetical protein,8,643138,649093,1,,644937,649093,644937,3409,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41063,KRH41063,KRH41063-3,hypothetical protein,8,643138,649093,1,,644937,649093,644937,3409,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41063,KRH41063,KRH41063-4,hypothetical protein,8,643138,649093,1,,644937,649093,644937,3409,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41063,KRH41063,KRH41063-5,hypothetical protein,8,643138,649093,1,,644937,649093,644937,3409,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41063,KRH41063,KRH41063-6,hypothetical protein,8,643138,649093,1,,644937,649093,644937,3409,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41063,KRH41063,KRH41063-7,hypothetical protein,8,643138,649093,1,,644937,649093,644937,3409,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41063,KRH41063,KRH41063-8,hypothetical protein,8,643138,649093,1,,644937,649093,644937,3409,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41063-2,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41063-3,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41063-4,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41063-5,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41063-6,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41063-7,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41063-8,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41062-1,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41062-2,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41062-3,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41062-4,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41062-5,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41062-6,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G008100,KRH41062,KRH41062,KRH41062-7,hypothetical protein,8,643138,649093,1,,643138,649093,643138,4547,,,2,40.85,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44272,KRH44272,KRH44272-1,hypothetical protein,8,16232246,16235957,1,,16232680,16235957,16232680,1569,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44272,KRH44272,KRH44272-2,hypothetical protein,8,16232246,16235957,1,,16232680,16235957,16232680,1569,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44272,KRH44272,KRH44272-3,hypothetical protein,8,16232246,16235957,1,,16232680,16235957,16232680,1569,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44272,KRH44272,KRH44272-4,hypothetical protein,8,16232246,16235957,1,,16232680,16235957,16232680,1569,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44272,KRH44272,KRH44272-5,hypothetical protein,8,16232246,16235957,1,,16232680,16235957,16232680,1569,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44271,KRH44271,KRH44272-2,hypothetical protein,8,16232246,16235957,1,,16232246,16235909,16232246,1955,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44271,KRH44271,KRH44272-3,hypothetical protein,8,16232246,16235957,1,,16232246,16235909,16232246,1955,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44271,KRH44271,KRH44272-4,hypothetical protein,8,16232246,16235957,1,,16232246,16235909,16232246,1955,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44271,KRH44271,KRH44271-1,hypothetical protein,8,16232246,16235957,1,,16232246,16235909,16232246,1955,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G200700,KRH44271,KRH44271,KRH44271-5,hypothetical protein,8,16232246,16235957,1,,16232246,16235909,16232246,1955,,,2,34.94,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-1,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-2,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-3,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-4,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-5,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-6,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-7,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-8,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-9,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-10,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-11,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-12,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-13,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41403,KRH41403,KRH41403-14,hypothetical protein,8,2221005,2228300,-1,,2221008,2228300,2228300,4353,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-1,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-2,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-3,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-4,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-5,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-6,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-7,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-8,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-9,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-10,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-11,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-12,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41403-13,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_08G027800,KRH41404,KRH41404,KRH41404-14,hypothetical protein,8,2221005,2228300,-1,,2221005,2228300,2228300,4356,,,2,38.56,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-1,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-2,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-3,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-4,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-5,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-6,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-7,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-8,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-9,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-10,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-11,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-12,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G072200,KRH37536,KRH37536,KRH37536-13,hypothetical protein,9,7478279,7486860,-1,,7478279,7486860,7486860,4794,,,1,38.29,protein_coding,protein_coding,ena,ena,
GLYMA_09G193000,KRH39325,KRH39325,KRH39325-1,hypothetical protein,9,41759292,41763018,1,,41759292,41763018,41759292,1827,,,1,34.91,protein_coding,protein_coding,ena,ena,
GLYMA_09G193000,KRH39325,KRH39325,KRH39325-2,hypothetical protein,9,41759292,41763018,1,,41759292,41763018,41759292,1827,,,1,34.91,protein_coding,protein_coding,ena,ena,
GLYMA_09G193000,KRH39325,KRH39325,KRH39325-3,hypothetical protein,9,41759292,41763018,1,,41759292,41763018,41759292,1827,,,1,34.91,protein_coding,protein_coding,ena,ena,
GLYMA_09G193000,KRH39325,KRH39325,KRH39325-4,hypothetical protein,9,41759292,41763018,1,,41759292,41763018,41759292,1827,,,1,34.91,protein_coding,protein_coding,ena,ena,
GLYMA_09G193000,KRH39325,KRH39325,KRH39325-5,hypothetical protein,9,41759292,41763018,1,,41759292,41763018,41759292,1827,,,1,34.91,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39526,KRH39526,KRH39526-1,hypothetical protein,9,42740672,42745026,1,,42741529,42744332,42741529,1047,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39526,KRH39526,KRH39526-2,hypothetical protein,9,42740672,42745026,1,,42741529,42744332,42741529,1047,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39526,KRH39526,KRH39526-3,hypothetical protein,9,42740672,42745026,1,,42741529,42744332,42741529,1047,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39526,KRH39526,KRH39526-4,hypothetical protein,9,42740672,42745026,1,,42741529,42744332,42741529,1047,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39526,KRH39526,KRH39526-5,hypothetical protein,9,42740672,42745026,1,,42741529,42744332,42741529,1047,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39524,KRH39524,KRH39526-2,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2314,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39524,KRH39524,KRH39526-3,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2314,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39524,KRH39524,KRH39526-4,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2314,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39524,KRH39524,KRH39524-1,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2314,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39524,KRH39524,KRH39524-5,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2314,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39524,KRH39524,KRH39524-6,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2314,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39525,KRH39525,KRH39526-2,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2398,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39525,KRH39525,KRH39526-3,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2398,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39525,KRH39525,KRH39526-4,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2398,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39525,KRH39525,KRH39524-1,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2398,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39525,KRH39525,KRH39524-5,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2398,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_09G203300,KRH39525,KRH39525,KRH39525-6,hypothetical protein,9,42740672,42745026,1,,42740672,42745026,42740672,2398,,,3,36.99,protein_coding,protein_coding,ena,ena,
GLYMA_10G031900,KRH32100,KRH32100,KRH32100-1,hypothetical protein,10,2784976,2788133,1,,2784976,2787397,2784976,1256,,,2,34.55,protein_coding,protein_coding,ena,ena,
GLYMA_10G031900,KRH32100,KRH32100,KRH32100-2,hypothetical protein,10,2784976,2788133,1,,2784976,2787397,2784976,1256,,,2,34.55,protein_coding,protein_coding,ena,ena,
GLYMA_10G031900,KRH32100,KRH32100,KRH32100-3,hypothetical protein,10,2784976,2788133,1,,2784976,2787397,2784976,1256,,,2,34.55,protein_coding,protein_coding,ena,ena,
GLYMA_10G031900,KRH32099,KRH32099,KRH32100-1,hypothetical protein,10,2784976,2788133,1,,2784976,2788133,2784976,1234,,,2,34.55,protein_coding,protein_coding,ena,ena,
GLYMA_10G031900,KRH32099,KRH32099,KRH32100-2,hypothetical protein,10,2784976,2788133,1,,2784976,2788133,2784976,1234,,,2,34.55,protein_coding,protein_coding,ena,ena,
GLYMA_10G031900,KRH32099,KRH32099,KRH32099-3,hypothetical protein,10,2784976,2788133,1,,2784976,2788133,2784976,1234,,,2,34.55,protein_coding,protein_coding,ena,ena,
GLYMA_10G031900,KRH32099,KRH32099,KRH32099-4,hypothetical protein,10,2784976,2788133,1,,2784976,2788133,2784976,1234,,,2,34.55,protein_coding,protein_coding,ena,ena,
GLYMA_10G031900,KRH32099,KRH32099,KRH32099-5,hypothetical protein,10,2784976,2788133,1,,2784976,2788133,2784976,1234,,,2,34.55,protein_coding,protein_coding,ena,ena,
GLYMA_10G031800,KRH32098,KRH32098,KRH32098-1,hypothetical protein,10,2768241,2770339,-1,,2768241,2770339,2770339,1680,,,1,31.97,protein_coding,protein_coding,ena,ena,
GLYMA_10G031800,KRH32098,KRH32098,KRH32098-2,hypothetical protein,10,2768241,2770339,-1,,2768241,2770339,2770339,1680,,,1,31.97,protein_coding,protein_coding,ena,ena,
GLYMA_10G031800,KRH32098,KRH32098,KRH32098-3,hypothetical protein,10,2768241,2770339,-1,,2768241,2770339,2770339,1680,,,1,31.97,protein_coding,protein_coding,ena,ena,
GLYMA_10G162400,KRH34089,KRH34089,KRH34089-1,hypothetical protein,10,39661091,39664486,1,,39661091,39664486,39661091,1354,,,3,34.69,protein_coding,protein_coding,ena,ena,
GLYMA_10G162400,KRH34089,KRH34089,KRH34089-2,hypothetical protein,10,39661091,39664486,1,,39661091,39664486,39661091,1354,,,3,34.69,protein_coding,protein_coding,ena,ena,
GLYMA_10G162400,KRH34089,KRH34089,KRH34089-3,hypothetical protein,10,39661091,39664486,1,,39661091,39664486,39661091,1354,,,3,34.69,protein_coding,protein_coding,ena,ena,
GLYMA_10G162400,KRH34089,KRH34089,KRH34089-4,hypothetical protein,10,39661091,39664486,1,,39661091,39664486,39661091,1354,,,3,34.69,protein_coding,protein_coding,ena,ena,
GLYMA_10G162400,KRH34091,KRH34091,KRH34089-1,hypothetical protein,10,39661091,39664486,1,,39661091,39664486,39661091,1529,,,3,34.69,protein_coding,protein_coding,ena,ena,
GLYMA_10G162400,KRH34091,KRH34091,KRH34091-2,hypothetical protein,10,39661091,39664486,1,,39661091,39664486,39661091,1529,,,3,34.69,protein_coding,protein_coding,ena,ena,
GLYMA_10G162400,KRH34090,KRH34090,KRH34090-1,hypothetical protein,10,39661091,39664486,1,,39661408,39663970,39661408,696,,,3,34.69,protein_coding,protein_coding,ena,ena,
GLYMA_10G162400,KRH34090,KRH34090,KRH34090-2,hypothetical protein,10,39661091,39664486,1,,39661408,39663970,39661408,696,,,3,34.69,protein_coding,protein_coding,ena,ena,
