Gene stable ID,Transcript stable ID,Protein stable ID,Exon stable ID,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Karyotype band,Transcript start (bp),Transcript end (bp),Transcription start site (TSS),Transcript length (including UTRs and CDS),Gene name,Source of gene name,Transcript count,Gene % GC content,Gene type,Transcript type,Source (gene),Source (transcript),Gene Synonym
GLYMA_12G171000,KRH26390,KRH26390,KRH26390-8,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2382,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26390,KRH26390,KRH26390-9,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2382,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26390,KRH26390,KRH26390-10,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2382,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26390,KRH26390,KRH26390-11,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2382,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26390,KRH26390,KRH26390-12,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2382,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-1,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-2,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-3,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-4,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-5,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-6,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-7,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-8,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-9,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-10,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26390-11,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26391,KRH26391,KRH26391-12,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2400,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26390-2,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26390-3,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26390-4,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26390-5,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26390-6,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26390-7,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26390-8,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26390-9,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26390-11,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26387-1,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26387-10,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26387,KRH26387,KRH26387-12,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3205,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-1,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-2,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-3,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-4,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-5,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-6,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-7,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-8,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-9,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26390-11,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26391-12,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26385-10,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26385,KRH26385,KRH26385-11,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2319,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26390-2,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26390-3,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26390-4,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26390-5,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26390-6,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26390-7,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26390-8,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26390-9,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26390-11,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26387-1,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26385-11,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26388-10,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26388,KRH26388,KRH26388-13,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3112,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26390-4,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26390-5,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26390-6,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26390-7,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26390-8,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26390-9,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26390-11,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26391-12,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26387-10,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26392,KRH26392,KRH26392-1,hypothetical protein,12,32643495,32650065,-1,,32643701,32648785,32648785,2001,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26390-2,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26390-3,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26390-4,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26390-5,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26390-6,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26390-7,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26390-8,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26390-9,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26390-11,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26387-1,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26385-10,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26385-11,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26384,KRH26384,KRH26388-13,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3109,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26390-2,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26390-3,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26390-4,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26390-5,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26390-6,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26390-7,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26390-8,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26390-9,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26390-11,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26387-1,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26387-10,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26386,KRH26386,KRH26388-13,hypothetical protein,12,32643495,32650065,-1,,32643495,32650065,32650065,3187,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-1,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-2,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-3,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-4,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-5,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-6,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-7,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-8,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-9,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26390-11,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26391-12,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26385-11,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G171000,KRH26389,KRH26389,KRH26388-10,hypothetical protein,12,32643495,32650065,-1,,32643701,32649463,32649463,2322,,,9,37.99,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-1,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-2,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-3,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-4,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-5,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-6,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-7,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-8,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-9,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-10,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-11,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-12,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-13,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G164100,KRH26266,KRH26266,KRH26266-14,hypothetical protein,12,31863013,31869597,-1,,31863013,31869597,31869597,2716,,,1,37.05,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-1,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-2,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-3,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-4,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-5,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-6,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-7,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-8,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-9,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-10,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-11,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24915,KRH24915,KRH24915-12,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2896,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-1,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-2,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-3,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-4,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-5,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-6,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-7,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-8,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-9,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-11,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24915-12,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G071000,KRH24914,KRH24914,KRH24914-10,hypothetical protein,12,5197212,5204646,1,,5197212,5204646,5197212,2899,,,2,36.31,protein_coding,protein_coding,ena,ena,
GLYMA_12G174100,KRH26435,KRH26435,KRH26435-1,hypothetical protein,12,33132698,33136308,-1,,33132698,33136308,33136308,2802,,,1,44.12,protein_coding,protein_coding,ena,ena,
GLYMA_12G174100,KRH26435,KRH26435,KRH26435-2,hypothetical protein,12,33132698,33136308,-1,,33132698,33136308,33136308,2802,,,1,44.12,protein_coding,protein_coding,ena,ena,
GLYMA_12G174100,KRH26435,KRH26435,KRH26435-3,hypothetical protein,12,33132698,33136308,-1,,33132698,33136308,33136308,2802,,,1,44.12,protein_coding,protein_coding,ena,ena,
GLYMA_12G174100,KRH26435,KRH26435,KRH26435-4,hypothetical protein,12,33132698,33136308,-1,,33132698,33136308,33136308,2802,,,1,44.12,protein_coding,protein_coding,ena,ena,
