ensembl_gene_id,Class,Transcripts,name,Family,Sub_Family,chromosome_me,start_position,end_position,strand,transcript_start,transcript_end,Length.AM,EffectiveLength.AM,TPM.AM,NumReads.AM,Length.OF,EffectiveLength.OF,TPM.OF,NumReads.OF,Length.IBM,EffectiveLength.IBM,TPM.IBM,NumReads.IBM,Length.IAM,EffectiveLength.IAM,TPM.IAM,NumReads.IAM,Length.SAM6D,EffectiveLength.SAM6D,TPM.SAM6D,NumReads.SAM6D,Length.SAM17D,EffectiveLength.SAM17D,TPM.SAM17D,NumReads.SAM17D,Length.SAM38D,EffectiveLength.SAM38D,TPM.SAM38D,NumReads.SAM38D,Length.RootTip,EffectiveLength.RootTip,TPM.RootTip,NumReads.RootTip,Length.Callus,EffectiveLength.Callus,TPM.Callus,NumReads.Callus,Length.Hypocotyl,EffectiveLength.Hypocotyl,TPM.Hypocotyl,NumReads.Hypocotyl,Length.Cotyledon,EffectiveLength.Cotyledon,TPM.Cotyledon,NumReads.Cotyledon,Length.Leaf,EffectiveLength.Leaf,TPM.Leaf,NumReads.Leaf,Length.Root,EffectiveLength.Root,TPM.Root,NumReads.Root,Length.Nodule,EffectiveLength.Nodule,TPM.Nodule,NumReads.Nodule,ortholog_name
Glyma.08G273500,A,KRH45470,Glyma.08G273500.1,IAA,IAA8/9,8,35978363,35983989,-1,35978363,35983989,3682,3433,11.716396,1756.30999999999,3682,3433,4.55212699999999,665.894,3682,3433,13.6914669999999,1672.737,3682,3433,11.3391009999999,1756.30099999999,3682,3433,10.9698239999999,1749.746,3682,3433,8.90433799999999,1386.701,3682,3433,6.498565,933.583999999999,3682,3433,3.17568599999999,1076.894,3682,3433,1.409971,231.127999999999,3682,3433,14.56962,4004.636,3682,3433,3.34852,993.672,3682,3432,10.836918,226.288999999999,3682,3432,8.26395699999999,192.018,3682,3432,1.29274099999999,29.279,GmIAA8/9_E
Glyma.08G273500,A,KRH45471,Glyma.08G273500.2,IAA,IAA8/9,8,35978363,35983989,-1,35978930,35981927,1053,804,60.2355519999999,2114.668,1053,804,42.618679,1460.068,1053,804,70.6941149999999,2022.755,1053,804,62.597901,2270.71399999999,1053,804,77.910628,2910.41199999999,1053,804,90.255018,3291.811,1053,804,63.6455989999999,2141.34499999999,1053,804,15.15109,1203.265,1053,804,6.46279499999999,248.11,1053,804,166.602217,10724.518,1053,804,25.020319,1738.863,1053,803,11.03095,53.8939999999999,1053,803,6.618096,35.9799999999999,1053,803,1.380951,7.31799999999999,GmIAA8/9_E
Glyma.09G072200,A,KRH37536,Glyma.09G072200.1,ARF,ARF7/19,9,7478279,7486860,-1,7478279,7486860,4794,4545,5.37112899999999,1065.94,4794,4545,8.11863899999999,1572.296,4794,4545,5.52407499999999,893.505999999999,4794,4545,2.510028,514.706,4794,4545,15.194996,3208.752,4794,4545,14.796613,3050.73,4794,4545,4.769618,907.150999999999,4794,4545,3.009542,1351.126,4794,4545,10.573197,2294.608,4794,4545,12.096284,4401.765,4794,4545,4.75685,1868.83099999999,4794,4544,3.25662999999999,90.036,4794,4544,5.82739899999999,179.275,4794,4544,1.018694,30.547,GmARF7/19_E
Glyma.09G193000,A,KRH39325,Glyma.09G193000.1,IAA,IAA27,9,41759292,41763018,1,41759292,41763018,1827,1578,3.06226,211,1827,1578,1.36824499999999,92,1827,1578,2.955951,166,1827,1578,2.191144,156,1827,1578,3.34162299999999,245,1827,1578,5.057013,362,1827,1578,5.451717,360,1827,1578,0.320846999999999,50.011,1827,1578,0.199075,15,1827,1578,12.752745000000001,1611.208,1827,1578,1.64952499999999,225,1827,1577,1.66754399999999,16,1827,1577,4.40209,47,1827,1577,0,0,GmIAA27_G
Glyma.09G203300,A,KRH39524,Glyma.09G203300.1,IAA,IAA8/9,9,42740672,42745026,1,42740672,42745026,2314,2065,12.042923,1085.88899999999,2314,2065,12.2782959999999,1080.377,2314,2065,12.009364,882.558999999999,2314,2065,11.563238,1077.324,2314,2065,15.3646809999999,1474.162,2314,2065,9.18637,860.541,2314,2065,10.486376,906.166,2314,2065,7.48857,1527.497,2314,2065,5.806085,572.495,2314,2065,65.145077,10770.668,2314,2065,20.222552,3609.712,2314,2064,18.265003,229.372,2314,2064,15.2510429999999,213.116,2314,2064,3.992258,54.377,GmIAA8/9_F
Glyma.09G203300,A,KRH39525,Glyma.09G203300.2,IAA,IAA8/9,9,42740672,42745026,1,42740672,42745026,2398,2149,0.763013999999999,71.5979999999999,2398,2149,0.085581,7.83699999999999,2398,2149,3.48508299999999,266.535,2398,2149,0,0,2398,2149,0.60379,60.2869999999999,2398,2149,0.296636999999999,28.9179999999999,2398,2149,0,0,2398,2149,0.756641,160.616,2398,2149,0,0,2398,2149,5.860107,1008.284,2398,2149,0,0,2398,2148,0,0,2398,2148,0,0,2398,2148,0,0,GmIAA8/9_F
Glyma.09G203300,A,KRH39526,Glyma.09G203300.3,IAA,IAA8/9,9,42740672,42745026,1,42741529,42744332,1047,798,36.4725559999999,1270.874,1047,798,37.37397,1270.835,1047,798,43.5418329999999,1236.555,1047,798,38.158593,1373.85799999999,1047,798,30.4266469999999,1128.12899999999,1047,798,41.1141569999999,1488.33899999999,1047,798,30.034268,1002.957,1047,798,11.50587,906.951,1047,798,6.42716599999999,244.901,1047,798,117.295863,7494.22199999999,1047,798,0,0,1047,797,0,0,1047,797,30.080385,162.311,1047,797,5.43513999999999,28.5859999999999,GmIAA8/9_F
Glyma.10G000700,A,KRH31615,Glyma.10G000700.2,IAA,IAA1-4,10,90195,90673,1,90195,90673,222,13.15,0,0,222,13.15,2.983903,1.67199999999999,222,13.15,25.6414329999999,12,222,13.15,11.798216,7,222,13.15,0,0,222,13.15,1.925931,1.149,222,13.15,0,0,222,13.15,0,0,222,13.15,14.8833889999999,9.346,222,13.15,1.274675,1.342,222,13.15,0,0,222,12.15,0,0,222,12.15,0,0,222,12.15,0,0,GmIAA1-4_B
Glyma.10G021500,TIR1,KRH31921,Glyma.10G021500.2,AFB/TIR1,TIR1,10,1868221,1871561,-1,1868581,1871561,2413,2164,19.724328,1863.77199999999,2413,2164,16.1706189999999,1491.07999999999,2413,2164,18.503468,1424.998,2413,2164,18.0967319999999,1766.86799999999,2413,2164,12.243954,1231.064,2413,2164,22.316362,2190.72699999999,2413,2164,15.443247,1398.486,2413,2164,10.239295,2188.713,2413,2164,25.621399,2647.454,2413,2164,14.635121,2535.681,2413,2164,14.506518,2713.545,2413,2163,26.106051,343.565,2413,2163,5.641934,82.6209999999999,2413,2163,3.205496,45.755,GmTIR1_C
Glyma.10G021500,TIR1,KRH31922,Glyma.10G021500.3,AFB/TIR1,TIR1,10,1868221,1871561,-1,1868221,1871561,2773,2524,5.58320699999999,615.327999999999,2773,2524,2.081541,223.867999999999,2773,2524,2.213239,198.801999999999,2773,2524,2.888177,328.896999999999,2773,2524,6.671513,782.375999999999,2773,2524,2.120712,242.817,2773,2524,3.06451999999999,323.678999999999,2773,2524,0.666973,166.287,2773,2524,2.41394399999999,290.928,2773,2524,1.2796400000000001,258.593999999999,2773,2524,0.908393,198.188999999999,2773,2523,4.88890099999999,75.048,2773,2523,0.668684999999999,11.422,2773,2523,0.259647999999999,4.323,GmTIR1_C
Glyma.10G021500,TIR1,KRH31923,Glyma.10G021500.1,AFB/TIR1,TIR1,10,1868221,1871561,-1,1869048,1870467,1302,1053,14.4198989999999,663.015999999999,1302,1053,9.741531,437.091999999999,1302,1053,12.7351829999999,477.240999999999,1302,1053,6.79070999999999,322.619,1302,1053,28.663983,1402.383,1302,1053,21.325627,1018.67999999999,1302,1053,11.737596,517.212999999999,1302,1053,6.157738,640.488,1302,1053,3.718783,186.980999999999,1302,1053,17.2038709999999,1450.42599999999,1302,1053,17.688606,1610.047,1302,1052,4.72606299999999,30.25,1302,1052,2.093318,14.909,1302,1052,0,0,GmTIR1_C
Glyma.10G031800,A,KRH32098,Glyma.10G031800.3,IAA,IAA1-4,10,2768241,2770339,-1,2768241,2770339,1680,1431,4.804718,300.221,1680,1431,79.3217999999999,4836.701,1680,1431,6.132264,312.295,1680,1431,9.39689599999999,606.695,1680,1431,4.871437,323.891,1680,1431,4.22579399999999,274.319,1680,1431,6.288672,376.583,1680,1431,20.917407999999998,2956.712,1680,1431,1.113756,76.102,1680,1431,40.977161,4694.858,1680,1431,8.491082,1050.314,1680,1430,4.07980099999999,35.497,1680,1430,1.696998,16.43,1680,1430,0.430117,4.059,GmIAA1-4_C
Glyma.10G031900,A,KRH32099,Glyma.10G031900.1,IAA,IAA16,10,2784976,2788133,1,2784976,2788133,1234,985,2.35867799999999,101.447,1234,985,46.045236,1932.582,1234,985,6.507048,228.098999999999,1234,985,10.0626099999999,447.190999999999,1234,985,1.284102,58.768,1234,985,2.334242,104.301,1234,985,1.07087099999999,44.14,1234,985,7.05670999999999,686.594,1234,985,0.048182,2.266,1234,985,7.21492799999999,568.995999999999,1234,985,0,0,1234,984,12.023263,71.983,1234,984,40.0883889999999,267.067,1234,984,0,0,GmIAA16_D
Glyma.10G031900,A,KRH32100,Glyma.10G031900.2,IAA,IAA16,10,2784976,2788133,1,2784976,2787397,1256,1007,0.365319999999999,16.0629999999999,1256,1007,1.23234599999999,52.878,1256,1007,0.474787999999999,17.015,1256,1007,1.33784799999999,60.783,1256,1007,1.057052,49.457,1256,1007,0.030321,1.385,1256,1007,0,0,1256,1007,0.722195999999999,71.837,1256,1007,0,0,1256,1007,0.272079999999999,21.937,1256,1007,0,0,1256,1006,0,0,1256,1006,0,0,1256,1006,0,0,GmIAA16_D
Glyma.10G040400,B,KRH32251,Glyma.10G040400.3,IAA,IAA12/13,10,3557161,3561101,1,3557161,3561101,1419,1170,3.81878999999999,195.093999999999,1419,1170,19.0339479999999,948.924999999999,1419,1170,3.876691,161.418,1419,1170,5.037925,265.94,1419,1170,2.506351,136.247999999999,1419,1170,3.694283,196.075999999999,1419,1170,2.40911,117.952,1419,1170,2.364736,273.293999999999,1419,1170,1.091882,61,1419,1170,10.501951,983.777,1419,1170,0.595764999999999,60.253,1419,1169,2.572001,18.2929999999999,1419,1169,6.148588,48.6629999999999,1419,1169,1.62531699999999,12.538,GmIAA12/13_B
Glyma.10G053500,C,KRH32480,Glyma.10G053500.1,ARF,ARF10/16,10,4838661,4843964,-1,4838661,4843964,4757,4508,6.84338599999999,1347.064,4757,4508,10.578868,2032.077,4757,4508,6.023244,966.313999999999,4757,4508,5.74705099999999,1168.895,4757,4508,2.42211499999999,507.317999999999,4757,4508,4.091491,836.706,4757,4508,4.876355,919.902,4757,4508,1.601361,713.073999999999,4757,4508,3.509643,755.466,4757,4508,5.557321,2005.813,4757,4508,1.747069,680.785999999999,4757,4507,4.039302,110.766,4757,4507,2.398976,73.2019999999999,4757,4507,0.60104,17.876,GmARF10/16_A
Glyma.10G138500,C,KRH33660,Glyma.10G138500.1,IAA,IAA20/30,10,37212160,37213763,-1,37212160,37213763,972,723,0,0,972,723,0.811493,25,972,723,0.0919709999999999,2.366,972,723,0,0,972,723,0,0,972,723,0,0,972,723,0,0,972,723,1.609456,114.941999999999,972,723,0.0289659999999999,1,972,723,0.803143,46.491,972,723,0,0,972,722,1.365753,6,972,722,0,0,972,722,0,0,GmIAA20/30_C
Glyma.10G162400,A,KRH34089,Glyma.10G162400.1,IAA,IAA16,10,39661091,39664486,1,39661091,39664486,1354,1105,60.897385,2938.28699999999,1354,1105,87.148645,4103.363,1354,1105,60.418559,2375.94599999999,1354,1105,58.2138899999999,2902.255,1354,1105,55.456636,2847.197,1354,1105,78.4522589999999,3932.559,1354,1105,42.917887,1984.554,1354,1105,39.5160199999999,4313.174,1354,1105,2.24707899999999,118.563,1354,1105,119.352819999999,10559.319,1354,1105,28.827155,2753.472,1354,1104,23.9575619999999,160.925,1354,1104,65.117084,486.711,1354,1104,21.52767,156.84,GmIAA16_E
Glyma.10G162400,A,KRH34090,Glyma.10G162400.2,IAA,IAA16,10,39661091,39664486,1,39661408,39663970,696,447,50.429036,984.285999999999,696,447,62.648515,1193.261,696,447,49.0478239999999,780.245,696,447,44.799041,903.489,696,447,52.9198689999999,1099.077,696,447,43.4823859999999,881.715,696,447,62.1821879999999,1163.15,696,447,54.88613,2423.436,696,447,12.401001,264.687,696,447,258.563372,9253.70199999999,696,447,14.5498689999999,562.19,696,446,7.425099,20.149,696,446,12.0772429999999,36.468,696,446,0,0,GmIAA16_E
Glyma.10G162400,A,KRH34091,Glyma.10G162400.3,IAA,IAA16,10,39661091,39664486,1,39661091,39664486,1529,1280,2.91467799999999,162.905,1529,1280,8.854174,482.92,1529,1280,8.03703499999999,366.108,1529,1280,4.222902,243.875,1529,1280,8.936035,531.442999999999,1529,1280,4.3897,254.889999999999,1529,1280,5.41461599999999,290.028,1529,1280,3.93919599999999,498.057,1529,1280,1.472337,89.988,1529,1280,8.914773,913.610999999999,1529,1280,10.577382,1170.31999999999,1529,1279,3.680323,28.64,1529,1279,0.386357999999999,3.346,1529,1279,0,0,GmIAA16_E
Glyma.10G180000,A,KRH34376,Glyma.10G180000.2,IAA,IAA3/4,10,41336339,41337449,-1,41336942,41337449,393,144,18.181273,114.319,393,144,80.139756,491.730999999999,393,144,20.748054,106.327,393,144,6.45795899999999,41.957,393,144,0,0,393,144,0,0,393,144,12.12382,73.057,393,144,61.2074029999999,870.619,393,144,0,0,393,144,60.587657,698.533999999999,393,144,15.804295,196.723,393,143,7.20165599999999,6.266,393,143,11.502032,11.1359999999999,393,143,0,0,GmIAA3/4_C
Glyma.10G180000,A,KRH34375,Glyma.10G180000.1,IAA,IAA3/4,10,41336339,41337449,-1,41336339,41337449,867,618,18.0456229999999,486.959999999999,867,618,50.3355869999999,1325.50299999999,867,618,15.71465,345.619,867,618,13.378778,373.036999999999,867,618,8.441971,242.401,867,618,8.086857,226.712999999999,867,618,15.397981,398.211999999999,867,618,182.245202,11125.154,867,618,0.033888,1,867,618,73.693009,3646.328,867,618,3.25,173.615,867,617,22.9327809999999,86.09,867,617,40.590251,169.556,867,617,3.43836899999999,14,GmIAA3/4_C
Glyma.10G180100,A,KRH34377,Glyma.10G180100.1,IAA,IAA7/14/17,10,41371565,41374446,1,41371565,41374446,1432,1183,7.941917,410.245,1432,1183,536.895072,27063.953,1432,1183,7.033665,296.122,1432,1183,6.035997,322.166,1432,1183,2.600212,142.920999999999,1432,1183,4.42639199999999,237.543,1432,1183,5.20939599999999,257.889999999999,1432,1183,214.246603999999,25035.7239999999,1432,1183,2.744771,155.044999999999,1432,1183,350.297555999999,33178.964,1432,1183,30.7298259999999,3142.4,1432,1182,20.850299,149.948,1432,1182,94.160633,753.519,1432,1182,5.26951899999999,41.103,GmIAA7/14/17_A
Glyma.10G210600,C,KRH34867,Glyma.10G210600.1,ARF,ARF17,10,44284423,44287975,1,44284423,44287975,2528,2279,15.917001,1583.941,2528,2279,6.97154,677.001999999999,2528,2279,11.845456,960.726999999999,2528,2279,9.53772299999999,980.698999999999,2528,2279,15.128833,1601.959,2528,2279,15.270284,1578.698,2528,2279,10.258521,978.342999999999,2528,2279,19.0791609999999,4295.019,2528,2279,0.677706,73.7489999999999,2528,2279,7.75314299999999,1414.69599999999,2528,2279,1.68431099999999,331.805,2528,2278,3.091129,42.843,2528,2278,9.38785099999999,144.786,2528,2278,7.79876699999999,117.238,GmARF17_B
Glyma.10G270500,C,KRH35895,Glyma.10G270500.1,IAA,IAA32/34,10,49276452,49277877,1,49276452,49277877,763,514,0,0,763,514,0,0,763,514,0.492012,9,763,514,0,0,763,514,0,0,763,514,0,0,763,514,0.0464919999999999,1,763,514,0.019696,1,763,514,0,0,763,514,2.883292,118.657,763,514,0,0,763,513,0.640769,2,763,513,0,0,763,513,0,0,GmIAA32/34_A
Glyma.11G145500,C,KRH29907,Glyma.11G145500.1,ARF,ARF10/16,11,11195651,11199400,1,11195651,11199400,2664,2415,15.909573,1677.679,2664,2415,17.106814,1760.36799999999,2664,2415,12.520897,1076.10899999999,2664,2415,12.5861059999999,1371.372,2664,2415,9.31024799999999,1044.672,2664,2415,10.078082,1104.085,2664,2415,10.215456,1032.374,2664,2415,6.758486,1612.23399999999,2664,2415,0.759723,87.6069999999999,2664,2415,8.543969,1652.029,2664,2415,30.4014929999999,6346.417,2664,2414,4.04771299999999,59.451,2664,2414,2.691333,43.9859999999999,2664,2414,0.596544999999999,9.503,GmARF10/16_B
Glyma.11G204200,A,KRH30740,Glyma.11G204200.1,ARF,ARF8,11,28422034,28429861,-1,28422034,28429861,3661,3412,19.2410749999999,2866.63,3661,3412,21.103199,3068.134,3661,3412,3.05566,371.038,3661,3412,0,0,3661,3412,0,0,3661,3412,0,0,3661,3412,17.832069,2546.085,3661,3412,3.172375,1069.19,3661,3412,0,0,3661,3412,5.721453,1562.99,3661,3412,0,0,3661,3411,18.572984,385.456,3661,3411,3.488127,80.5529999999999,3661,3411,1.310676,29.503,GmARF8_B
Glyma.11G204200,A,KRH30741,Glyma.11G204200.2,ARF,ARF8,11,28422034,28429861,-1,28422034,28429855,3655,3406,13.373647,1988.968,3655,3406,0,0,3655,3406,44.1593909999999,5352.684,3655,3406,35.09998,5393.841,3655,3406,32.2147859999999,5098.02,3655,3406,40.620313,6276.18099999999,3655,3406,0,0,3655,3406,4.581945,1541.544,3655,3406,17.181705,2794.34,3655,3406,31.902014,8699.689,3655,3406,10.26129,3021.087,3655,3405,0,0,3655,3405,0,0,3655,3405,0,0,GmARF8_B
Glyma.11G227300,COI1-A,KRH31107,Glyma.11G227300.1,AFB/TIR1,COI1-A,11,32211891,32216053,-1,32211891,32216053,2114,1865,18.068083,1471.37799999999,2114,1865,11.595375,921.469,2114,1865,30.443669,2020.597,2114,1865,28.7962789999999,2423.047,2114,1865,14.48028,1254.751,2114,1865,16.82458,1423.412,2114,1865,9.49050899999999,740.679999999999,2114,1865,4.93059199999999,908.321,2114,1865,42.501074,3784.835,2114,1865,21.024339,3139.367,2114,1865,21.3280439999999,3438.32099999999,2114,1864,12.497006,141.729999999999,2114,1864,20.49473,258.639999999999,2114,1864,6.94854699999999,85.4729999999999,GmCOI1-A_A
Glyma.12G071000,B,KRH24914,Glyma.12G071000.1,ARF,ARF4,12,5197212,5204646,1,5197212,5204646,2899,2650,11.369516,1315.592,2899,2650,0,0,2899,2650,15.642403,1475.208,2899,2650,8.25686999999999,987.206,2899,2650,10.921514,1344.71499999999,2899,2650,17.3513689999999,2085.86999999999,2899,2650,11.332962,1256.758,2899,2650,0,0,2899,2650,0,0,2899,2650,3.559222,755.164999999999,2899,2650,0,0,2899,2649,12.382123,199.567,2899,2649,0,0,2899,2649,0,0,GmARF4_A
Glyma.12G071000,B,KRH24915,Glyma.12G071000.2,ARF,ARF4,12,5197212,5204646,1,5197212,5204646,2896,2647,5.96693799999999,689.666,2896,2647,8.041472,906.999,2896,2647,4.29422999999999,404.523,2896,2647,1.704421,203.553,2896,2647,0.196040999999999,24.1099999999999,2896,2647,0,0,2896,2647,1.458274,161.531,2896,2647,0.298800999999999,78.126,2896,2647,2.217063,280.221,2896,2647,6.32399799999999,1340.252,2896,2647,3.024782,692.092999999999,2896,2646,0,0,2896,2646,6.235388,111.702,2896,2646,2.460359,42.9609999999999,GmARF4_A
Glyma.12G076200,C,KRH25023,Glyma.12G076200.1,ARF,ARF10/16,12,5851956,5855787,-1,5851956,5855787,2767,2518,26.335605,2895.559,2767,2518,11.584763,1242.968,2767,2518,20.247595,1814.4,2767,2518,18.655286,2119.358,2767,2518,8.931069,1044.866,2767,2518,9.22109599999999,1053.285,2767,2518,17.059916,1797.607,2767,2518,4.482571,1114.922,2767,2518,0.926471999999999,111.393,2767,2518,6.56760199999999,1324.047,2767,2518,3.59890899999999,783.327,2767,2517,4.867979,74.549,2767,2517,2.699865,46.008,2767,2517,1.715625,28.497,GmARF10/16_C
Glyma.12G164100,B,KRH26266,Glyma.12G164100.1,ARF,ARF1,12,31863013,31869597,-1,31863013,31869597,2716,2467,29.907851,3221.719,2716,2467,25.6588479999999,2697.26299999999,2716,2467,33.9780919999999,2983.12899999999,2716,2467,21.848792,2431.886,2716,2467,27.195518,3117.22499999999,2716,2467,37.96394,4248.621,2716,2467,21.69255,2239.453,2716,2467,12.1586479999999,2962.893,2716,2467,51.46068,6061.95799999999,2716,2467,22.344234,4413.42299999999,2716,2467,15.573356,3320.99299999999,2716,2466,19.141297,287.194,2716,2466,21.871309,365.153,2716,2466,7.34793599999999,119.577,GmARF1_B
Glyma.12G171000,B,KRH26384,Glyma.12G171000.1,ARF,ARF4,12,32643495,32650065,-1,32643495,32650065,3109,2860,0,0,3109,2860,0,0,3109,2860,0,0,3109,2860,0,0,3109,2860,0,0,3109,2860,0,0,3109,2860,0,0,3109,2860,0,0,3109,2860,0,0,3109,2860,0,0,3109,2860,0,0,3109,2859,4.75037299999999,82.6329999999999,3109,2859,0,0,3109,2859,1.006833,18.9959999999999,GmARF4_B
Glyma.12G171000,B,KRH26385,Glyma.12G171000.2,ARF,ARF4,12,32643495,32650065,-1,32643701,32649463,2319,2070,0,0,2319,2070,0,0,2319,2070,0,0,2319,2070,0,0,2319,2070,0,0,2319,2070,0,0,2319,2070,0,0,2319,2070,0,0,2319,2070,0,0,2319,2070,0,0,2319,2070,0,0,2319,2069,0,0,2319,2069,0,0,2319,2069,0,0,GmARF4_B
Glyma.12G171000,B,KRH26386,Glyma.12G171000.3,ARF,ARF4,12,32643495,32650065,-1,32643495,32650065,3187,2938,5.101415,654.448999999999,3187,2938,0,0,3187,2938,5.37201799999999,561.684999999999,3187,2938,2.28904199999999,303.425999999999,3187,2938,12.732037,1738.006,3187,2938,13.912201,1854.194,3187,2938,0,0,3187,2938,0.461876999999999,134.042,3187,2938,1.20191399999999,168.614,3187,2938,3.151519,741.331999999999,3187,2938,3.013608,765.341,3187,2937,0,0,3187,2937,0,0,3187,2937,0,0,GmARF4_B
Glyma.12G171000,B,KRH26387,Glyma.12G171000.4,ARF,ARF4,12,32643495,32650065,-1,32643495,32650065,3205,2956,0,0,3205,2956,2.984782,375.954,3205,2956,0,0,3205,2956,0,0,3205,2956,0,0,3205,2956,0,0,3205,2956,5.32110199999999,658.216,3205,2956,1.08553,316.961999999999,3205,2956,0,0,3205,2956,5.852044,1385.01,3205,2956,0,0,3205,2955,1.376155,24.742,3205,2955,1.343313,26.875,3205,2955,0,0,GmARF4_B
Glyma.12G171000,B,KRH26388,Glyma.12G171000.5,ARF,ARF4,12,32643495,32650065,-1,32643495,32650065,3112,2863,0,0,3112,2863,0,0,3112,2863,0.142965,14.566,3112,2863,0,0,3112,2863,0,0,3112,2863,0.937799,121.798,3112,2863,0.296690999999999,35.5459999999999,3112,2863,0,0,3112,2863,0,0,3112,2863,0,0,3112,2863,0,0,3112,2862,0,0,3112,2862,2.911318,56.411,3112,2862,0,0,GmARF4_B
Glyma.12G171000,B,KRH26389,Glyma.12G171000.6,ARF,ARF4,12,32643495,32650065,-1,32643701,32649463,2322,2073,0,0,2322,2073,0,0,2322,2073,0,0,2322,2073,0,0,2322,2073,0,0,2322,2073,0,0,2322,2073,0,0,2322,2073,0,0,2322,2073,0,0,2322,2073,0,0,2322,2073,0,0,2322,2072,0,0,2322,2072,0,0,2322,2072,0,0,GmARF4_B
Glyma.12G171000,B,KRH26390,Glyma.12G171000.7,ARF,ARF4,12,32643495,32650065,-1,32643701,32649463,2382,2133,0,0,2382,2133,0,0,2382,2133,0,0,2382,2133,2.288279,220.215,2382,2133,3.58294999999999,355.086,2382,2133,2.45379499999999,237.431,2382,2133,0,0,2382,2133,0,0,2382,2133,0,0,2382,2133,0,0,2382,2133,0,0,2382,2132,0,0,2382,2132,0,0,2382,2132,0,0,GmARF4_B
Glyma.12G171000,B,KRH26391,Glyma.12G171000.8,ARF,ARF4,12,32643495,32650065,-1,32643701,32649463,2400,2151,0,0,2400,2151,0.617740999999999,56.619,2400,2151,0,0,2400,2151,0,0,2400,2151,0,0,2400,2151,0,0,2400,2151,0,0,2400,2151,0,0,2400,2151,0,0,2400,2151,0.796603999999999,137.19,2400,2151,0,0,2400,2150,0,0,2400,2150,1.673626,24.3619999999999,2400,2150,0,0,GmARF4_B
Glyma.12G171000,B,KRH26392,Glyma.12G171000.9,ARF,ARF4,12,32643495,32650065,-1,32643701,32648785,2001,1752,6.838025,523.115999999999,2001,1752,3.32054399999999,247.890999999999,2001,1752,7.218668,450.086,2001,1752,1.57592,124.569999999999,2001,1752,17.0485019999999,1387.784,2001,1752,18.6614399999999,1483.15599999999,2001,1752,8.23781999999999,603.961,2001,1752,0,0,2001,1752,1.97487799999999,165.211999999999,2001,1752,3.157808,442.956,2001,1752,6.30774599999999,955.267,2001,1751,0,0,2001,1751,0,0,2001,1751,0,0,GmARF4_B
Glyma.12G174100,C,KRH26435,Glyma.12G174100.1,ARF,ARF10/16,12,33132698,33136308,-1,33132698,33136308,2802,2553,6.79024599999999,756.953999999999,2802,2553,8.025496,873.051,2802,2553,12.232763,1111.423,2802,2553,9.21060899999999,1060.928,2802,2553,3.69052399999999,437.764,2802,2553,5.98429099999999,693.059999999999,2802,2553,4.36695299999999,466.543,2802,2553,3.83593699999999,967.35,2802,2553,1.48984,181.617999999999,2802,2553,9.6265,1967.70599999999,2802,2553,10.180705,2246.701,2802,2552,2.747977,42.6679999999999,2802,2552,4.29489599999999,74.206,2802,2552,1.283087,21.609,GmARF10/16_D
Glyma.13G084700,C,KRH18828,Glyma.13G084700.1,ARF,ARF17,13,19586384,19590900,1,19586384,19590900,3115,2866,5.67956199999999,710.761999999999,3115,2866,2.629559,321.127,3115,2866,8.23999799999999,840.441,3115,2866,5.36589399999999,693.849,3115,2866,5.10371199999999,679.616999999999,3115,2866,4.78386599999999,621.96,3115,2866,4.657751,558.618,3115,2866,1.880635,532.404999999999,3115,2866,3.92228,536.764,3115,2866,4.33943399999999,995.75,3115,2866,3.273582,810.990999999999,3115,2865,2.97163999999999,51.7999999999999,3115,2865,1.739314,33.737,3115,2865,3.050161,57.6679999999999,GmARF17_C
Glyma.13G112600,A,KRH19355,Glyma.13G112600.1,ARF,ARF7/19,13,22585808,22593464,-1,22585808,22593464,5143,4894,4.91388099999999,1050.079,5143,4894,30.7605059999999,6414.67299999999,5143,4894,4.93858999999999,860.143,5143,4894,2.670874,589.745,5143,4894,6.45218799999999,1467.144,5143,4894,6.452715,1432.564,5143,4894,3.334648,682.929999999999,5143,4894,1.48132299999999,716.101999999999,5143,4894,7.51223599999999,1755.502,5143,4894,15.4586279999999,6057.255,5143,4894,4.065856,1720.016,5143,4893,3.120943,92.912,5143,4893,3.037992,100.64,5143,4893,2.595834,83.819,GmARF7/19_F
Glyma.13G117100,B,KRH19443,Glyma.13G117100.3,IAA,IAA31,13,23036700,23038610,1,23036846,23037761,718,469,1.818835,37.2479999999999,718,469,1.050108,20.986,718,469,0.575014,9.59699999999999,718,469,1.258119,26.622,718,469,1.177947,25.6679999999999,718,469,2.58512999999999,55,718,469,0.490271,9.62199999999999,718,469,0,0,718,469,0,0,718,469,1.71205699999999,64.2879999999999,718,469,0.0739999999999999,3,718,468,1.053573,3,718,468,2.45126,7.767,718,468,42.994652,132.785,GmIAA31_A
Glyma.13G117100,B,KRH19441,Glyma.13G117100.1,IAA,IAA31,13,23036700,23038610,1,23036846,23038610,1378,1129,0,0,1378,1129,0.450581999999999,21.6759999999999,1378,1129,0.172291,6.92199999999999,1378,1129,0.775919,39.524,1378,1129,0.949002,49.7809999999999,1378,1129,0,0,1378,1129,0.509526999999999,24.073,1378,1129,0.135474,15.108,1378,1129,0,0,1378,1129,0.988941999999999,89.393,1378,1129,0,0,1378,1128,0,0,1378,1128,0.427784,3.26699999999999,1378,1128,10.536075,78.429,GmIAA31_A
