,X,ensembl_gene_id,ensembl_transcript_id,chromosome_name,start_position,end_position,strand,transcript_start,transcript_end,Length.AM,EffectiveLength.AM,NumReads.AM,Length.OF,EffectiveLength.OF,NumReads.OF,Length.IBM,EffectiveLength.IBM,NumReads.IBM,Length.IAM,EffectiveLength.IAM,NumReads.IAM,Length.SAM6D,EffectiveLength.SAM6D,NumReads.SAM6D,Length.SAM17D,EffectiveLength.SAM17D,NumReads.SAM17D,Length.SAM38D,EffectiveLength.SAM38D,NumReads.SAM38D,Length.RootTip,EffectiveLength.RootTip,NumReads.RootTip,Length.Callus,EffectiveLength.Callus,NumReads.Callus,Length.Hypocotyl,EffectiveLength.Hypocotyl,NumReads.Hypocotyl,Length.Cotyledon,EffectiveLength.Cotyledon,NumReads.Cotyledon,Length.Leaf,EffectiveLength.Leaf,NumReads.Leaf,Length.Root,EffectiveLength.Root,NumReads.Root,Length.Nodule,EffectiveLength.Nodule,NumReads.Nodule,variable,TPM
788,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.IBM,14.917609
789,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.RootTip,1.869723
790,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.Cotyledon,3.415755
791,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.Hypocotyl,6.406989
792,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.SAM6D,13.41693
793,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.SAM17D,21.964082
794,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.SAM38D,7.507055
795,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.Callus,1.156184
796,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.Leaf,8.670656
797,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.Root,16.528049
798,57,Glyma.08G100100,KRH42602,8,7673674,7680574,-1,7673674,7680574,4091,3842,1836.623,4091,3842,1650.186,4091,3842,2039.673,4091,3842,1632.03,4091,3842,2395.037,4091,3842,3828.053,4091,3842,1206.95,4091,3842,709.571,4091,3842,212.106,4091,3842,1970.844,4091,3842,1134.385,4091,3841,202.632,4091,3841,429.807,4091,3841,131.383,TPM.Nodule,5.183271
799,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.AM,5.371129
800,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.OF,8.118639
801,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.IAM,2.510028
802,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.IBM,5.524075
803,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.RootTip,3.009542
804,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.Cotyledon,4.75685
805,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.Hypocotyl,12.096284
806,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.SAM6D,15.194996
807,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.SAM17D,14.796613
808,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.SAM38D,4.769618
809,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.Callus,10.573197
810,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.Leaf,3.25663
811,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.Root,5.827399
812,58,Glyma.09G072200,KRH37536,9,7478279,7486860,-1,7478279,7486860,4794,4545,1065.94,4794,4545,1572.296,4794,4545,893.506,4794,4545,514.706,4794,4545,3208.752,4794,4545,3050.73,4794,4545,907.151,4794,4545,1351.126,4794,4545,2294.608,4794,4545,4401.765,4794,4545,1868.831,4794,4544,90.036,4794,4544,179.275,4794,4544,30.547,TPM.Nodule,1.018694
813,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.AM,19.724328
814,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.OF,16.170619
815,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.IAM,18.096732
816,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.IBM,18.503468
817,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.RootTip,10.239295
818,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.Cotyledon,14.506518
819,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.Hypocotyl,14.635121
820,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.SAM6D,12.243954
821,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.SAM17D,22.316362
822,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.SAM38D,15.443247
823,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.Callus,25.621399
824,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.Leaf,26.106051
825,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.Root,5.641934
826,59,Glyma.10G021500,KRH31921,10,1868221,1871561,-1,1868581,1871561,2413,2164,1863.772,2413,2164,1491.08,2413,2164,1424.998,2413,2164,1766.868,2413,2164,1231.064,2413,2164,2190.727,2413,2164,1398.486,2413,2164,2188.713,2413,2164,2647.454,2413,2164,2535.681,2413,2164,2713.545,2413,2163,343.565,2413,2163,82.621,2413,2163,45.755,TPM.Nodule,3.205496
827,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.AM,14.419899
828,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.OF,9.741531
829,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.IAM,6.79071
830,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.IBM,12.735183
831,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.RootTip,6.157738
832,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.Cotyledon,17.688606
833,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.Hypocotyl,17.203871
834,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.SAM6D,28.663983
835,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.SAM17D,21.325627
836,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.SAM38D,11.737596
837,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.Callus,3.718783
838,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.Leaf,4.726063
839,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.Root,2.093318
840,60,Glyma.10G021500,KRH31923,10,1868221,1871561,-1,1869048,1870467,1302,1053,663.016,1302,1053,437.092,1302,1053,477.241,1302,1053,322.619,1302,1053,1402.383,1302,1053,1018.68,1302,1053,517.213,1302,1053,640.488,1302,1053,186.981,1302,1053,1450.426,1302,1053,1610.047,1302,1052,30.25,1302,1052,14.909,1302,1052,0,TPM.Nodule,0
841,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.AM,5.583207
842,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.OF,2.081541
843,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.IAM,2.888177
844,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.IBM,2.213239
845,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.RootTip,0.666973
846,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.Cotyledon,0.908393
847,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.Hypocotyl,1.27964
848,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.SAM6D,6.671513
849,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.SAM17D,2.120712
850,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.SAM38D,3.06452
851,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.Callus,2.413944
852,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.Leaf,4.888901
853,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.Root,0.668685
854,61,Glyma.10G021500,KRH31922,10,1868221,1871561,-1,1868221,1871561,2773,2524,615.328,2773,2524,223.868,2773,2524,198.802,2773,2524,328.897,2773,2524,782.376,2773,2524,242.817,2773,2524,323.679,2773,2524,166.287,2773,2524,290.928,2773,2524,258.594,2773,2524,198.189,2773,2523,75.048,2773,2523,11.422,2773,2523,4.323,TPM.Nodule,0.259648
